row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Orbi_P_E2_EXBLANKA.mzML Peak area,Orbi_P_E2_EXBLANKB.mzML Peak area,Orbi_P_E2_EXBLANKC.mzML Peak area,Orbi_P_E2_WS03A.mzML Peak area,Orbi_P_E2_WS03B.mzML Peak area,Orbi_P_E2_WS03C.mzML Peak area,Orbi_P_E2_Wasteblank4.mzML Peak area,Orbi_P_E2_Wasteblank5.mzML Peak area,Orbi_P_E2_Wasteblank6.mzML Peak area,
683,168.96693632499444,0.46712583,,,,31,136,[M+H]+,,2,683;504,167.95965,3435.9482,2801.4807,3250.5017,410.41766,247.30685,285.1402,2084.6787,3236.708,2472.0034,
440,566.8907888049813,0.4670872,,,,31,130,[M+K]+,,2,440;491,527.92765,122268.28,55710.438,107032.07,15979.671,10188.589,2726.8162,41333.496,85287.805,58304.477,
386,275.8916074664633,0.46711916,,,,31,151,[M+Na]+,,2,453;386,252.90259,49698.664,46931.94,48631.797,21430.703,13066.885,12509.824,39839.996,46870.344,44657.812,
607,343.8795610863048,0.46712077,,,,31,93,[M+H-H2O]+,,2,1058;607,360.88305,3772.5796,2849.3345,3171.059,703.41797,430.99265,510.6798,2479.694,3289.6382,2888.2124,
385,624.8500906602832,0.46709278,,,,31,148,[M+K]+,,2,617;385,585.88756,2700.5496,2080.4238,2879.6367,1566.3866,295.482,233.46759,1653.6901,2375.2795,2020.6722,
442,372.88284665937874,0.46711963,,,,31,89,[M+K]+,,2,442;342,333.91998,11204.559,8913.717,10777.828,17893.76,17286.607,16262.646,8110.4014,9909.369,9215.282,
466,456.8413425360177,0.4671136,,,,31,164,[M+Na]+,,2,466;695,433.85326,3296.8684,2218.3574,2778.5977,10041.766,10755.675,9652.08,1854.5143,2576.1946,2345.9307,
547,655.825455777849,0.46710172,,,,31,100,[M+Na]+,,3,420;535;547,632.83385,1805.7124,942.16534,1426.1693,97.88135,213.31491,104.947075,487.4787,1284.1738,791.6841,
394,442.86995546624576,0.4671402,,,,31,110,[M+Na]+,,2,394;415,419.87992,3947.6594,2357.2961,3781.131,895.19904,1250.9362,1577.432,2302.1196,3481.1624,2563.509,
306,132.9875759659201,0.46718562,,,,31,131,[M+2H]+2,,2,491;306,263.96222,1134.4832,977.48956,255.2175,141.55124,179.2924,41.19953,729.7234,351.37466,1244.1971,
574,312.9117395837555,0.4671946,,,,31,215,[M+Na]+,,2,574;575,289.92119,52.86402,74.82315,112.59932,6400.9536,6049.1787,4082.8245,0,62.590088,52.711998,
447,278.9657334240159,0.46727744,,,,31,124,[M+Na]+,,3,447;491;387,255.97659,3005.0325,997.9857,2403.1946,387.3509,293.93076,0,969.36847,1667.2567,1156.5256,
704,918.7095195280642,0.46724522,,,,31,85,[2M+K]+,,2,581;704,439.87079,0,0,0,4389.1836,4442.4463,3845.4185,35.75412,0,0,
483,414.9410864537961,0.46731782,,,,31,152,[2M+K]+,,2,601;483,187.98897,8534.442,2500.1045,8143.5537,638.7649,432.01855,0,2903.442,5384.6353,3238.58,
523,938.776179553043,0.46734518,,,,31,106,[M+Na]+,,2,523;600,915.78551,0,0,0,4002.535,2842.3074,858.2684,46.78748,0,0,
463,194.0328829014858,0.46760657,,,,31,235,[M+K]+,,4,332;463;370;832,155.06989,0,0,0,5696.9316,6559.0303,7790.6846,0,0,0,
445,556.8626282782706,0.4677275,,,,31,141,[M+H]+,,2,567;445,555.85629,3442.6458,2523.7725,3520.638,971.6136,1045.7477,279.80728,2177.6558,3363.4045,2797.1853,
505,306.89495815662593,0.46775872,,,,31,44,[M+Na]+,,2,505;622,283.90463,8932.844,7517.8135,8392.857,3332.2283,6308.102,5638.4995,6503.736,8763.095,8155.6587,
459,411.8675629885283,0.46775457,,,,31,92,[M+H-H2O]+,,2,411;459,428.87081,11091.032,8806.406,10671.927,1030.6343,894.0528,490.51505,7257.232,10100.733,8526.178,
454,634.8787940009587,0.46776336,,,,31,156,[M+K]+,,2,502;454,595.91664,84924.61,34849.836,72754.07,7752.2876,4185.8174,1501.2694,26333.15,56766.77,37317.938,
469,304.8953138160517,0.46780506,,,,31,78,[M+K]+,,2,469;305,265.93253,25403.564,22736.727,25669.477,39163.055,41503.934,38892.55,19913.578,23536.795,21479.271,
470,508.85814648116553,0.46779668,,,,31,103,[M+K]+,,2,357;470,469.89524,6169.207,3946.3638,5712.2275,9956.011,8438.018,5652.115,3810.4165,5215.829,3921.8071,
456,576.8461922621708,0.46780384,,,,31,165,[M+Na]+,,2,456;548,553.85536,3467.2063,2652.4963,3488.336,5362.1895,4366.748,3180.3545,2029.0006,3002.1072,2311.763,
476,225.91520690000095,0.4678423,,,,31,51,[M+H]+,,2,273;476,224.90745,98644.18,94249.086,94791.914,41255.605,40806.918,35246.797,82015.695,89373.555,86641.32,
457,644.8340460920161,0.4678092,,,,31,111,[M+K]+,,2,457;419,605.87143,2118.2979,1338.8855,2182.531,2665.3638,2522.0012,1461.1102,1399.7478,2200.1194,1716.6366,
381,744.8521440072312,0.46782267,,,,31,145,[M+Na]+,,2,451;381,721.86147,3168.2031,1694.8782,2522.4287,0,0,0,994.5716,2335.781,1586.3561,
674,512.7851900141475,0.46786374,,,,31,169,[M+K]+,,2,674;662,473.82058,0,0,0,1164.171,1346.3363,2477.1833,0,0,34.1614,
500,812.8394917276277,0.4678518,,,,31,122,[M+Na]+,,2,553;500,789.84905,1812.6965,1180.882,1716.0798,0,0,0,360.16287,1622.6189,1246.1328,
417,587.8377378801548,0.46804208,,,,31,153,[M-H+2Na]+,,2,614;417,542.86461,2290.7405,1596.9912,2408.279,110.10933,276.3897,0,1619.6587,2115.9392,1660.9626,
420,633.8404273067761,0.46804336,,,,31,100,[M+H]+,,1,547,632.83385,2425.725,1801.5029,2160.8535,290.49542,125.83484,0,1235.6045,1924.263,1647.6658,
619,565.8524299609606,0.4680689,,,,31,153,[M+Na]+,,2,619;614,542.86461,3178.2385,2082.2332,2852.591,115.29965,199.05179,0,1608.5669,2515.149,2112.03,
491,550.9168902101347,0.4680707,,,,31,124,[2M+K]+,,2,447;491,255.97659,4062.8464,741.6366,3619.5825,174.555,0,0,841.0451,2613.8213,1157.0579,
657,388.8537594080956,0.46841872,,,,31,133,[M+K]+,,2,442;657,349.89212,4393.866,3144.5771,4049.734,9783.83,11010.284,10806.503,2617.3696,3765.6638,2951.435,
616,336.92779111376757,0.46843678,,,,31,117,[M+Na]+,,2,406;616,313.93722,4960.2563,3505.075,4936.633,283.3418,324.37512,81.23725,3273.233,4152.8477,3704.9463,
504,374.88245555077606,0.46843815,,,,31,118,[M+Na]+,,2,504;406,351.89249,4323.247,3183.4343,3423.1843,1254.4336,2891.428,1284.6493,2475.6475,3732.8384,2882.1826,
567,578.8464551166305,0.46842256,,,,31,141,[M+Na]+,,2,567;445,555.85629,1342.9849,489.83017,976.50726,400.1602,429.98572,336.886,746.0386,1017.4062,886.68384,
731,321.89857100171525,0.4684673,,,,31,104,[M+H-H2O]+,,3,354;1058;731,338.90142,4363.222,4410.1777,4281.22,320.0159,161.90445,313.00415,3477.7458,4120.0806,3789.6401,
644,220.93508944435445,0.46848515,,,,31,158,[M+Na]+,,2,644;336,197.94515,68588.01,68976.76,71458.38,27003.838,15045.293,23223.846,56838.02,63447.973,60037.832,
451,760.8231700402443,0.4687366,,,,31,157,[M+Na]+,,2,451;311,737.83472,1847.4229,1097.011,1765.0144,229.61557,185.95737,0,860.5687,1587.1194,1041.8411,
308,376.9429953321469,0.46881676,,,,31,127,[2M+H]+,,2,308;404,187.96755,993.9215,384.0183,690.2665,0,0,0,268.50278,533.7447,312.7005,
528,226.98232107015534,0.46885005,,,,31,113,[M+H]+,,2,413;528,225.97554,643.9522,366.39465,1727.5543,0,0,0,1278.2014,1496.1536,1425.1547,
311,738.8427688142825,0.4688519,,,,31,157,[M+H]+,,2,451;311,737.83472,990.3276,178.03333,424.721,0,0,0,75.07588,134.1695,191.45819,
364,196.9616722202253,0.46908352,,,,31,71,[M+H]+,,2,364;612,195.95448,8493.468,7896.7563,8152.251,1585.5256,1083.56,1050.4703,6853.9536,7500.404,7165.664,
336,236.90758858795465,0.46912867,,,,31,158,[M+K]+,,2,644;336,197.94515,10488.883,11512.598,10332.5,9313.48,3400.689,11200.802,9142.784,10265.456,10023.343,
446,702.8661104041227,0.4690844,,,,31,129,[M+K]+,,2,446;352,663.90344,65944.75,26496.72,56958.0,4697.468,2140.0793,837.4655,18715.123,42791.117,27719.408,
507,650.853198107829,0.4690944,,,,31,163,[M+Na]+,,2,589;507,627.86353,1578.3147,932.5048,1602.8649,17795.969,14361.66,5693.4644,662.55,1452.6934,692.82446,
550,514.877018145791,0.46910965,,,,31,174,[M+Na]+,,3,565;583;550,491.88686,3778.6594,2670.869,3417.3816,54895.434,42699.656,23012.549,2014.1398,3796.1165,2623.1729,
603,367.9644554382805,0.469635,,,,31,210,[M+K]+,,2,426;603,329.00084,0,0,0,2196.4604,2694.8816,3350.1226,0,0,0,
576,394.87469768488654,0.469635,,,,31,175,[M+Na]+,,3,660;576;666,371.8861,0,0,0,121099.64,119887.82,94452.65,0,0,0,
582,464.86102446567367,0.469635,,,,31,179,[M+Na]+,,2,661;582,441.87162,0,0,0,17442.865,15752.854,11465.321,0,0,0,
632,516.8761215075509,0.469635,,,,31,166,[M+Na]+,,2,584;632,493.88627,0,0,0,5117.472,3798.428,1864.8849,0,0,0,
583,530.85007491373,0.469635,,,,31,174,[M+K]+,,3,564;550;583,491.88686,0,0,0,59955.777,52468.55,34974.24,0,0,0,
584,532.8487907323324,0.469635,,,,31,181,[M+Na]+,,2,665;584,509.85954,0,0,0,9458.453,8603.56,5499.1743,0,0,0,
587,598.8380977245073,0.469635,,,,31,219,[2M+Na]+,,2,587;711,287.92357,0,0,0,40481.047,33536.54,19922.734,0,0,0,
588,614.812782476121,0.469635,,,,31,219,[2M+K]+,,2,602;588,287.92357,0,0,0,29488.766,29171.453,21458.309,0,0,0,
608,632.7846487151888,0.469635,,,,31,200,[M+K]+,,2,664;608,593.82228,0,0,0,4139.953,5184.246,5072.5938,0,0,0,
589,666.8262463535374,0.469635,,,,31,115,[M+Na]+,,2,590;589,643.83716,0,0,0,25701.094,22167.309,11504.159,0,0,0,
513,668.8258941537462,0.469635,,,,31,168,[M+Na]+,,2,591;513,645.83628,0,0,0,4012.7358,2926.7615,1339.7388,0,0,0,
591,684.7990485848968,0.469635,,,,31,180,[M+Na]+,,2,703;591,661.80894,0,0,0,4817.5674,4490.921,3499.3132,0,0,0,
592,698.7737198847066,0.469635,,,,31,114,[M+K]+,,2,590;592,659.8109,0,0,0,11915.805,13919.78,11477.833,0,0,0,
514,708.8083299012678,0.469635,,,,31,214,[M+Na]+,,2,514;486,685.81887,0,0,0,3097.9197,2614.6675,315.94708,0,0,0,
594,750.7872315447335,0.469635,,,,31,199,[M+K]+,,2,594;593,711.82582,0,0,0,18341.416,16138.5,9277.329,0,0,0,
597,818.7751374977837,0.469635,,,,31,126,[M+Na]+,,2,597;598,795.7838,0,0,0,12671.181,10734.453,6228.916,0,0,0,
599,850.7212931129352,0.469635,,,,31,125,[M+K]+,,2,598;599,811.75687,0,0,0,5273.327,5767.1846,4601.7065,0,0,0,
563,970.7228362825639,0.469635,,,,31,132,[M+K]+,,2,600;563,931.75884,0,0,0,4990.2285,5125.011,2138.8318,0,0,0,
602,310.9133524120696,0.46974272,,,,31,219,[M+Na]+,,3,602;588;711,287.92357,4434.558,3859.746,4551.718,86326.52,76853.14,54359.633,2960.7646,5043.0024,4171.331,
723,457.87244211044595,0.46972954,,,,31,128,[M+H-H2O]+,,3,429;416;723,474.87615,4659.119,3855.2913,4153.942,234.06175,208.81381,140.29913,2952.697,4224.61,3902.4243,
604,446.88879418538687,0.46975523,,,,31,,,,,,,7427.512,5379.434,6817.517,108218.69,90966.88,53799.01,4641.971,7194.9062,5636.315,
617,608.8774143593138,0.46975398,,,,31,148,[M+Na]+,,2,617;385,585.88756,5088.95,2700.3284,4431.524,266.84445,0,0,2013.1433,3480.48,3245.808,
453,253.91005667054372,0.46980846,,,,31,151,[M+H]+,,2,453;386,252.90259,19597.107,17374.34,17297.805,7142.6387,7022.3896,2257.6255,14329.517,18489.969,15868.827,
621,389.88530087891417,0.46981642,,,,31,107,[M+H-H2O]+,,3,427;621;411,406.88876,1254.541,1421.6306,1650.6237,0,0,0,1167.0211,2095.3083,1186.0781,
520,754.8797748879857,0.46978447,,,,31,135,[M+Na]+,,2,520;425,731.89029,1479.9901,165.9096,822.10986,0,0,0,85.02922,885.0557,385.44403,
614,525.8607469051782,0.46981296,,,,31,153,[M+H-H2O]+,,3,619;614;417,542.86461,1244.8081,1175.6616,1194.7449,0,0,0,774.0798,1037.0304,748.9673,
502,618.9068690023597,0.46981397,,,,31,156,[M+Na]+,,2,502;454,595.91664,2692.7769,473.9454,2350.9773,0,0,0,440.10968,1041.4083,768.4026,
564,1006.7622903143277,0.4698158,,,,31,174,[2M+Na]+,,2,564;583,491.88686,0,0,0,2746.6226,883.43567,164.04425,0,107.758835,0,
624,242.9259617375399,0.47041887,,,,31,,,,,,,23537.713,18946.623,22792.38,467072.53,425519.72,325804.7,16020.973,23826.912,19379.816,
626,378.90108665314824,0.47041887,,,,31,,,,,,,7994.9497,6129.3223,8489.726,134932.0,116777.05,76961.2,5139.5063,8630.302,6836.393,
439,524.8293478067476,0.47043812,,,,31,160,[M+K]+,,2,439;470,485.86756,2205.339,1361.9625,2117.2954,8362.714,6146.26,5127.315,1465.5406,1860.2794,1554.3706,
579,448.88771943488024,0.47077665,,,,31,178,[M+Na]+,,2,582;579,425.89818,159.31586,0,0,9388.623,7636.8867,5026.5957,57.917023,292.15067,79.711464,
647,422.8840417578165,0.47080627,,,,31,146,[M+H]+,,2,647;506,421.87671,2138.911,1524.6001,2034.6088,0,0,0,1371.6353,2033.9333,1523.2167,
601,210.97830378652873,0.4710641,,,,31,152,[M+Na]+,,3,601;483;436,187.98897,10533.592,4770.113,10935.036,2911.0527,394.97275,611.2958,4696.8364,7358.225,5698.111,
610,292.9150842215093,0.47105947,,,,31,134,[M+Na]+,,2,345;610,269.92657,1641.6991,1323.6187,1820.8988,192.647,233.75542,162.33122,1189.2291,1385.3805,1450.5541,
548,592.816911975458,0.4710946,,,,31,165,[M+K]+,,2,456;548,553.85536,1582.5527,821.00037,1032.6519,4631.229,4904.496,2492.8074,874.72754,884.7856,840.1607,
651,124.92296030531588,0.47159895,,,,31,119,[M+K]+,,2,700;651,85.96041,0,0,0,33699.21,37155.258,38157.89,0,0,0,
653,218.0428430871059,0.47159895,,,,31,230,[M+K]+,,4,295;653;572;750,179.08015,0,0,0,52901.117,50337.508,50371.723,0,0,0,
654,236.080084406874,0.47159895,,,,31,223,[M+K]+,,3,652;371;654,197.11688,0,0,0,19929.906,19537.676,18338.25,0,0,0,
656,260.8974623388649,0.47159895,,,,31,69,[M+Na]+,,2,656;709,237.90873,0,0,0,34536.96,34493.13,33569.734,0,0,0,
668,208.88410219219676,0.4716107,,,,31,47,[M+K]+,,2,668;658,169.92138,0,0,0,2368.7183,3234.124,4563.4326,0,0,0,
661,480.83458570538164,0.47159895,,,,31,189,[M+Na]+,,2,661;662,457.84528,0,0,0,14712.699,15265.968,12160.868,0,0,0,
662,496.8083499158137,0.47159895,,,,31,189,[M+K]+,,2,661;662,457.84528,0,0,0,5734.4336,7299.028,7724.428,0,0,0,
663,564.7964303453695,0.47159895,,,,31,193,[M+K]+,,2,665;663,525.83336,0,0,0,4686.325,5472.9336,5625.52,0,0,0,
606,578.7722926016578,0.47159895,,,,31,70,[M+K]+,,2,606;586,539.80924,0,0,0,3335.3286,5264.206,6185.9644,0,0,0,
695,472.8175440473636,0.47161627,,,,31,164,[M+K]+,,2,466;695,433.85326,0,0,0,2563.1533,4455.93,5104.1377,0,0,0,
665,548.8226716124058,0.4716107,,,,31,193,[M+Na]+,,2,665;663,525.83336,0,0,0,9095.9795,9517.242,7463.7876,0,0,0,
703,700.7711980159856,0.47159895,,,,31,180,[M+K]+,,2,703;591,661.80894,0,0,0,3896.33,4265.4053,3512.6797,0,0,0,
565,1022.735551207049,0.4715698,,,,31,174,[2M+K]+,,2,565;550,491.88686,0,0,0,2978.731,2464.3433,682.33014,0,0,0,
560,752.786200448671,0.4716107,,,,31,207,[M+K]+,,2,560;559,713.82252,0,0,0,3980.339,3670.685,2147.975,0,0,0,
666,782.7344053839405,0.4716107,,,,31,175,[2M+K]+,,2,576;666,371.8861,0,0,0,4648.511,6084.804,5808.6455,0,0,0,
682,106.95110096801906,0.47174066,,,,31,211,[M+Na]+,,3,682;705;707,83.96168,2694.4585,1902.3717,2866.9243,64837.617,61809.05,52122.84,2278.8066,2766.2048,2521.9502,
494,718.8406096180736,0.47174877,,,,31,205,[M+Na]+,,2,494;593,695.8525,988.8416,340.6882,873.63763,10713.556,6863.24,2921.2842,260.77,1250.978,359.58826,
725,786.8277459610814,0.47176683,,,,31,203,[M+Na]+,,2,519;725,763.83699,666.0263,330.40167,415.64108,7476.5034,3803.0134,1708.4943,205.7137,665.1176,514.3208,
481,346.95283105377507,0.47181106,,,,31,144,[M+Na]+,,3,352;437;481,323.96414,6219.0083,2238.3179,5762.5215,234.3198,194.03987,0,2151.7307,3875.02,2764.6436,
698,142.94851650348525,0.4718939,,,,31,142,[M+H]+,,2,299;698,141.94123,10193.652,11472.369,10713.325,1958.595,2114.1309,698.37646,9195.705,10821.443,10845.043,
516,602.8699950071208,0.47186637,,,,31,143,[2M+K]+,,2,403;516,281.95309,1215.7046,162.21425,132.69525,0,0,0,244.68427,187.43384,295.09082,
627,320.8662163777011,0.47241205,,,,31,177,[M+K]+,,2,627;469,281.90458,5980.074,4328.6055,5880.621,20149.6,22221.852,24131.766,4254.9116,5253.5317,4230.1978,
595,766.7580388020958,0.47290426,,,,31,175,[2M+Na]+,,2,660;595,371.8861,0,93.28896,0,12373.569,12636.346,9389.295,0,0,0,
706,190.91213317044205,0.47357464,,,,31,211,[2M+Na]+,,2,705;706,83.96168,0,0,0,67614.01,74072.17,74684.875,0,0,0,
707,206.88613792492637,0.47357464,,,,31,211,[2M+K]+,,2,682;707,83.96168,0,0,0,14879.603,17716.625,20792.42,0,0,0,
708,274.87344032464915,0.47357464,,,,31,217,[M+K]+,,3,655;708;717,235.91003,0,0,0,96319.195,107645.516,116041.13,0,0,0,
670,292.84557297696034,0.47357464,,,,31,76,[M+K]+,,2,709;670,253.88278,0,0,0,2412.245,3181.298,4814.8105,0,0,0,
713,344.8591292902459,0.47357464,,,,31,222,[M+K]+,,2,575;713,305.89489,0,0,0,8312.57,8334.354,9537.648,0,0,0,
727,404.82996770501114,0.47357464,,,,31,185,[M+K]+,,2,727;657,365.86568,0,0,0,2182.5737,4145.654,2920.3484,0,0,0,
716,478.83632163028733,0.47357464,,,,31,85,[M+K]+,,3,581;716;467,439.87079,0,0,0,61820.727,65949.484,56277.02,0,0,0,
718,510.7841924783854,0.47357464,,,,31,217,[2M+K]+,,2,655;718,235.91003,0,0,0,4536.627,5934.5444,7354.0454,0,0,0,
721,630.7864099142961,0.47357464,,,,31,202,[M+Na]+,,2,722;721,607.79718,0,0,0,15443.925,16686.71,14283.682,0,0,0,
722,646.7603185789158,0.47357464,,,,31,202,[M+K]+,,2,722;721,607.79718,0,0,0,4935.3677,6018.0815,6384.502,0,0,0,
679,648.7584310117398,0.47357464,,,,31,191,[M+K]+,,2,679;608,609.79535,0,0,0,1144.429,2144.3499,2416.302,0,0,0,
696,714.7471023276875,0.47357464,,,,31,192,[M+K]+,,2,592;696,675.78422,0,0,0,4479.081,6090.205,6274.9927,0,0,0,
680,716.7441201445413,0.47357464,,,,31,197,[M+K]+,,2,703;680,677.78147,0,0,0,1156.5884,1722.5405,2409.3774,0,0,0,
678,580.7708666622142,0.47361842,,,,31,198,[M+K]+,,2,663;678,541.80746,0,0,0,1578.8129,1853.9,2176.4429,0,0,0,
762,443.81478227407183,0.47367254,,,,31,216,[2M+NH4]+,,2,762;768,212.89106,0,0,0,1178.3903,2172.1526,3010.5317,0,0,0,
741,174.9384518800674,0.47380993,,,,31,,,,,,,3035.2537,3171.209,1427.9619,79174.55,77884.62,61949.473,2370.1992,3426.3828,3091.9924,
562,870.7893776140415,0.47438344,,,,31,159,[M+Na]+,,2,562;521,847.80075,0,50.327805,0,6833.024,4742.352,2111.0745,0,0,0,
714,358.8365476144703,0.4751253,,,,31,212,[M+K]+,,2,714;712,319.87357,0,0,34.00107,7012.4824,8619.071,11198.926,0,0,34.649887,
519,802.7986113602619,0.47547117,,,,31,203,[M+K]+,,2,519;725,763.83699,32.546265,0,0,10307.238,8211.827,3311.32,0,0,0,
751,262.069036841574,0.4755559,,,,31,218,[M+K]+,,2,770;751,223.10614,0,0,0,34048.008,35579.902,33241.75,0,0,0,
752,266.1600907666794,0.4755559,,,,31,,,,,,,0,0,0,49004.176,49557.414,49148.344,0,0,0,
694,360.8336323913274,0.47559413,,,,31,208,[M+K]+,,2,694;713,321.87019,0,0,0,1856.5037,2871.1982,2724.3113,0,0,0,
593,734.8167757176391,0.4756864,,,,31,199,[M+Na]+,,2,594;593,711.82582,81.62717,0,0,17915.879,13932.242,6424.043,0,121.58739,0,
805,137.06973950049277,0.47651222,,,,31,231,[M+NH4]+,,2,810;805,119.03669,500.13385,375.86642,259.7297,1728.9315,3667.0923,3628.7031,682.4927,382.79678,365.45065,
712,342.86297068379594,0.47674012,,,,31,212,[M+Na]+,,2,714;712,319.87357,0,0,33.468864,35554.566,40591.7,43091.312,48.40165,52.87809,36.016037,
398,352.983502855946,0.4768556,,,,31,188,[M+NH4]+,,2,398;375,334.94837,111.60701,201.25723,143.00525,0,0,0,517.9455,165.19292,95.875946,
664,616.8122822353331,0.47695607,,,,31,200,[M+Na]+,,2,664;608,593.82228,42.519318,0,0,7310.412,6736.8843,4577.1094,0,0,0,
559,736.8112135135881,0.4769773,,,,31,207,[M+Na]+,,2,560;559,713.82252,0,0,0,2280.2615,2104.5818,926.0176,0,0,29.879314,
577,396.8726845076466,0.4774012,,,,31,233,[M+K]+,,2,577;659,357.90835,0,0,0,18403.5,18160.467,14882.966,0,50.637733,0,
764,196.87812309404458,0.4775851,,,,31,225,[M+K]+,,2,783;764,157.91505,0,0,0,1323.884,2396.1223,3769.9695,0,0,0,
758,342.13977423421875,0.47758165,,,,31,221,[M+H]+,,1,772,341.13251,0,0,0,7421.1035,7534.9507,7146.8984,0,0,0,
766,227.95526297285173,0.47804832,,,,31,,,,,,,44672.605,30411.121,39878.395,14323.9795,10396.621,5870.2637,3998.267,34244.37,26932.373,
332,200.04114415942175,0.478548,,,,31,235,[M-H+2Na]+,,3,332;463;832,155.06989,0,118.80852,0,21663.76,20797.195,18239.576,0,34.75656,0,
788,150.1128750402059,0.47928396,,,,31,,,,,,,39712.977,38027.438,37147.46,18914.36,19881.555,8526.434,31061.225,17668.088,32373.828,
768,257.86280992087796,0.4795629,,,,31,216,[M-H+2Na]+,,2,762;768,212.89106,0,0,0,13172.055,15590.971,17241.957,0,0,0,
767,336.8407107579482,0.47999245,,,,31,213,[M+K]+,,2,627;767,297.87728,0,0,0,5379.1455,5231.9976,8386.443,46.586517,49.861595,0,
770,246.09562372091963,0.48034188,,,,31,218,[M+Na]+,,2,751;770,223.10614,0,0,0,15858.377,13480.865,14748.829,0,71.53369,0,
777,150.01422284751206,0.4811507,,,,31,238,[M+Na]+,,2,842;777,127.02341,3034.9536,2881.2466,3312.1133,15823.34,15623.415,11167.637,2063.7341,2736.2327,2608.2366,
371,220.10630359468493,0.4814284,,,,31,223,[M+Na]+,,3,652;371;654,197.11688,75.307816,91.16147,38.62521,2892.5862,2697.1038,754.34314,89.96423,118.86673,40.80903,
426,351.98960776472217,0.48155856,,,,31,210,[M+Na]+,,2,426;603,329.00084,0,0,0,5143.2354,5641.3066,4334.4507,0,0,31.772398,
772,364.12174457563765,0.48163366,,,,31,221,[M+Na]+,,2,758;772,341.13251,0,0,0,5890.0713,6203.04,3649.2834,0,0,0,
486,724.7817932165892,0.48294216,,,,31,214,[M+K]+,,2,514;486,685.81887,0,47.54029,0,4525.6484,2497.9946,1351.5704,0,0,45.72715,
783,180.9043514787824,0.48410183,,,,31,225,[M+Na]+,,2,783;764,157.91505,109.54852,164.05386,205.65413,5789.17,7303.3057,6545.5156,166.43222,263.9084,383.1085,
705,122.92503119248961,0.48453605,,,,31,211,[M+K]+,,3,682;705;706,83.96168,111.29823,78.65481,48.805084,229664.6,255234.98,255296.56,38.818855,127.03032,124.58688,
779,106.08684177365735,0.4845502,,,,11,232,[M+H]+,,2,756;779,105.07992,18026.152,30941.318,10316.132,569.31647,784.2954,1770.8805,2395.7952,1879.9276,2719.4485,
575,328.8830177676028,0.48578387,,,,31,215,[M+K]+,,2,574;575,289.92119,0,36.481735,0,11615.351,11493.09,9686.152,0,0,34.93048,
652,198.12389673867102,0.48615366,,,,31,223,[M+H]+,,3,652;371;654,197.11688,52.83433,57.87082,60.666008,11075.227,11961.366,9720.839,51.81099,114.11362,44.813065,
578,412.8470423287022,0.48782694,,,,31,234,[M+Na]+,,2,578;605,389.85692,0,0,88.63995,13600.585,15040.814,14096.297,0,0,0,
939,280.0925201940935,0.48817444,,,,31,248,[M+Na]+,,3,965;879;939,257.1029,75.04874,62.57342,48.572166,443688.0,452335.62,414429.94,42.604115,36.388844,64.967545,
791,152.94750273654427,0.48857328,,,,31,,,,,,,55094.242,41620.5,46384.28,18455.803,8370.318,16893.74,41381.285,39380.04,41572.35,
756,128.06949723010214,0.48947987,,,,11,232,[M+Na]+,,2,756;779,105.07992,5642.6646,7967.6963,2548.3486,1797.4087,1387.1116,203.26561,189.94751,115.687164,294.62375,
605,428.81916820543046,0.49081343,,,,31,234,[M+K]+,,2,578;605,389.85692,0,0,36.009125,3881.9854,5123.627,5855.401,0,0,0,
370,178.05909413264953,0.49534574,,,,31,235,[M+Na]+,,3,463;370;832,155.06989,59.383034,156.33215,81.93879,35923.117,35004.36,31753.264,192.9599,88.48416,94.00292,
810,164.00863297554815,0.49572334,,,,31,231,[M-H+2Na]+,,2,810;805,119.03669,0,0,0,4075.1863,4187.0493,4021.3599,0,0,0,
822,244.92307994186953,0.4966404,,,,31,229,[M+Na]+,,2,656;822,221.93408,441.37872,1375.3993,1740.3168,32783.89,28616.723,22598.568,1384.196,1530.6051,1218.3197,
