"Feature","mz","rt","Orbi_P_E2_EXBLANKA","Orbi_P_E2_EXBLANKB","Orbi_P_E2_EXBLANKC","Orbi_P_E2_Wasteblank4","Orbi_P_E2_Wasteblank5","Orbi_P_E2_Wasteblank6","Orbi_P_E2_WS03A","Orbi_P_E2_WS03B","Orbi_P_E2_WS03C"
"4429",295.16995,7.175,426669,524067,528758,520995,493197,564336,587965,553797,618796
"4430",295.17017,6.949,1349766,1314746,1345211,1275831,1272499,1309560,1343564,1287831,1301968
"4431",295.18857,8.625,745620,694029,913574,795839,1031825,790055,801616,778054,953874
"4432",295.1907,5.901,57637,25085,48741,36021,46315,54306,356500,377129,390361
"4433",295.19083,7.197,36463,31477,57512,24119,24869,57116,444318,460068,435851
"4434",295.21255,3.413,462318,456416,255734,463430,336431,481229,464334,459313,521870
"4435",295.22681,6.263,115720,63649,91201,31663,51906,65262,233336,117034,126553
"4436",295.22714,8.125,77105,109518,161462,91542,108352,103612,900806,886346,818882
"4437",295.2272,4.987,88863,32665,40917,28112,24462,29501,288501,308683,293749
"4438",295.22723,6.743,48088,33930,35126,38818,35380,63365,220663,164694,189915
"4439",295.22726,8.036,37686,93895,96920,81100,64566,51747,1650650,1598421,1378393
"4440",295.22736,7.933,208062,49832,76374,137923,44289,62411,1420929,1472967,1309213
"4441",295.22754,5.417,35298,18063,66017,15776,51741,44931,308934,301524,286020
"4442",295.24698,6.973,1479354,46513,42816,0,0,0,0,0,0
"4443",295.97681,0.525,0,0,0,1845,0,0,263934,305827,260638
"4444",296.0661,0.519,0,0,0,0,0,0,16797404,18726008,20383778
"4445",296.10501,7.68,65899,0,0,0,0,0,0,0,0
"4446",296.12668,3.829,157311,7431,1600,1748,3939,1167,3026,0,3954
"4447",296.1268,3.939,96050,5956,5040,1091,1860,4591,1661,0,3954
"4448",296.12726,3.719,98742,0,1683,3219,0,2565,2834,0,0
"4449",296.13443,0.886,0,0,0,0,0,0,80038,69004,98811
"4450",296.14758,3.06,83035,3142,2778,2629,1121,7659,8267,1302,2729
"4451",296.14816,3.255,84217,5364,3642,2618,2802,1450,6531,4254,3854
"4452",296.15118,11.651,472717,550931,69156,467942,412516,300721,521292,328356,588206
"4453",296.16339,5.639,250608,7880,2191,1722,2522,2221,3790,2467,3049
"4454",296.259,9.634,799790,125575,109708,2447,2654,2869,6469,10599,16985
"4455",296.25909,7.437,90314272,1775840,1748176,0,0,0,198138,213813,164927
"4456",296.25912,7.546,268851104,11902770,9998234,0,3768,1837,176258,196413,181866
"4457",296.25916,8.045,36019708,2397587,2004270,0,0,0,4842,2150,3168
"4458",296.25919,7.666,150282640,14038413,11257942,1562,4034,2185,272873,310777,258054
"4459",296.25922,7.891,150571440,7332868,6011416,0,0,1665,4602,17164,12896
"4460",296.25922,8.831,183577,211965,11692,0,0,0,0,0,0
"4461",296.25925,6.456,8028126,388267,411913,0,0,0,0,0,0
"4462",296.25928,5.536,29229808,1321330,1619315,0,1824,0,0,1629,2269
"4463",296.25931,6.596,8632485,388116,421403,0,0,0,0,0,0
"4464",296.25931,6.744,1746230,84817,88122,0,0,0,0,0,0
"4465",296.25934,5.939,6430852,327740,362865,0,0,0,0,0,0
"4466",296.25934,8.179,1971102,158998,110281,0,0,0,2489,0,0
"4467",296.25937,9.261,529386,37472,14194,0,0,0,1724,0,0
"4468",296.25943,5.398,25927476,1483842,1611091,0,1824,2162,5747,8995,7851
"4469",296.25943,6.911,2132870,135504,106345,0,0,0,0,0,0
"4470",296.25946,6.342,3463927,158253,185237,0,0,0,0,0,0
"4471",296.25949,5.283,5952455,420406,475479,0,0,0,3827,6067,11294
"4472",296.25952,4.928,1018963,72066,66731,0,0,0,0,0,0
"4473",296.31332,7.68,469023,3049,0,0,0,0,0,0,0
"4474",296.42148,7.686,69807,0,0,0,0,0,0,0,0
"4475",296.65137,3.285,0,0,0,0,0,0,55948,67966,63560
"4476",296.86667,11.64,84311,94612,75834,87346,41415,157768,78334,182361,17096
"4477",296.96561,0.418,1486,0,0,2314,1599,2043,73136,85575,90419
"4478",296.97147,11.658,3684477,3884683,3696090,3755046,3658520,3525132,3552918,3895184,3914788
"4479",297.05911,7.65,266927,336591,345298,329392,381372,331529,338732,326156,357471
"4480",297.07703,6.361,878739,794730,850009,778797,781215,798854,901505,875925,800254
"4481",297.0827,8.325,93044,85245,101996,68623,70789,87888,107609,122569,86367
"4482",297.1102,3.998,11946,6907,11136,8197,5474,5035,134226,168569,31104
"4483",297.11096,4.767,14603,87653,106860,91054,84881,25362,98590,23686,99688
"4484",297.13156,5.481,3450,2866,4569,7581,1534,8742,28906,6721,136166
"4485",297.13174,4.41,32558,18080,23786,15716,14738,9881,237109,238498,254578
"4486",297.14468,9.208,0,0,1945,2239,1900,1733,88351,101034,62780
"4487",297.15451,1.975,92488,103060,98704,99220,93532,109801,122092,94546,120360
"4488",297.15564,2.128,143351,88633,94411,87872,98300,109247,135256,109743,115101
"4489",297.16837,3.57,35050,14928,12227,29841,12212,15393,104100,71580,67381
"4490",297.16873,4.894,30109,19479,15799,83519,19653,19163,138068,107770,174645
"4491",297.20679,6.721,23151,23282,30327,24149,23570,26167,388667,354710,371876
"4492",297.24051,9.01,735143,1475414,1361177,1273829,1451228,1319748,1574622,1280890,1565125
"4493",297.24142,8.863,385207,501693,300649,443225,502869,479757,571763,503177,480696
"4494",297.24289,7.086,263209,294139,278984,235235,218270,302838,313882,317489,273339
"4495",297.24298,7.688,295031,223954,247133,239454,165771,170044,147695,204426,258628
"4496",297.2627,6.336,668986,19306,30052,0,0,0,0,0,0
"4497",297.26273,6.701,279913,18485,17514,0,0,0,0,0,0
"4498",297.28049,4.831,32622,32113,22348,33710,24153,47903,77849,44480,51950
"4499",297.29053,7.145,1205972,74122,74955,0,0,0,0,0,0
"4500",297.29111,9.411,602146,15861,28534,0,0,0,0,0,0
"4501",297.29129,9.631,308727,8855,6920,3547,0,0,0,0,0
"4502",298.10059,0.591,0,0,0,0,0,0,21793,76059,54255
"4503",298.14255,3.292,748382,25072,74753,0,0,0,0,1393,0
"4504",298.14441,5.144,0,0,1617,0,0,0,30003,30442,28943
"4505",298.15015,1.633,0,0,0,0,0,0,198454,200395,177814
"4506",298.16351,2.887,258982,14397,18697,1060,1359,1235,2055,1394,2197
"4507",298.2019,4.536,299242,9371,15647,1727,1311,2269,5978,2184,3735
"4508",298.20212,4.367,293574,3282,7864,1193,3576,2725,5587,1859,4969
"4509",298.20227,5.335,378945,9860,7243,1204,2663,1601,14902,12860,5818
"4510",298.20227,5.496,303148,2725,4601,2360,4538,2027,8680,2444,2015
"4511",298.21036,8.112,139153,0,0,0,0,2116,0,2805,0
"4512",298.22296,2.985,82307,79364,66751,48539,63745,59142,41704,71250,64218
"4513",298.23822,5.979,136690,13554,23313,12028,13313,19942,3602,5997,16790
"4514",298.27478,7.159,770709,64058,44365,1923,0,0,0,3719,1892
"4515",298.27487,8.173,91603984,5365159,8038739,4928,4295,2285,107049,184949,103548
"4516",298.2749,6.995,4490366,386553,376423,0,0,0,2167,1657,0
"4517",298.27493,6.292,6495686,392658,456102,0,1768,1740,2516,5992,1925
"4518",298.27493,7.987,16474483,929458,844084,0,0,0,19524,25939,19556
"4519",298.27509,8.407,1055343,105251,90438,2748,0,6427,3722,6642,5837
"4520",298.27512,6.066,463525,21068,19772,1703,0,1643,1481,0,2540
"4521",298.27524,6.163,479888,16637,22624,1703,1473,1643,2198,0,1755
"4522",298.34747,7.332,68598,228478,108211,240973,243856,217843,125596,96273,211464
"4523",298.34772,7.069,81632,146746,170066,205822,162570,163540,207553,168766,110808
"4524",298.87775,0.054,390735,169735,383817,202543,135064,341737,351726,200969,230100
"4525",298.87854,11.666,456328,473325,845557,745386,456833,570638,358840,519605,424094
"4526",298.91852,0.535,5064,24315,55412,46268,68808,58246,0,0,0
"4527",299.00793,0.833,0,0,0,0,0,0,49153,52460,38558
"4528",299.03561,1.819,0,0,0,0,0,0,44077,39755,33604
"4529",299.05365,1.706,0,0,0,0,0,0,21790,29159,21724
"4530",299.11041,4.811,159498,161270,176387,147870,154689,155337,171833,159027,162197
"4531",299.13461,0.581,0,0,0,0,0,0,498692,449649,457904
"4532",299.1478,3.922,44325,54499,38497,48786,43681,35403,169694,143675,151879
"4533",299.16113,11.643,550320,577960,582586,397993,694817,552331,581966,678585,625027
"4534",299.16226,4.413,293693,305079,357224,289139,308625,280267,1116444,1307335,1355003
"4535",299.16266,8.057,356846,330430,386409,340540,352927,359252,427109,403874,388293
"4536",299.16418,5.96,10081,35760,9766,11589,14886,47164,257832,296608,240971
"4537",299.16425,5.262,46925,38421,43783,8089,14452,46684,817325,875604,744552
"4538",299.16428,4.86,11770,6892,26709,8534,10273,16134,461001,520244,451045
"4539",299.16452,4.178,4004,1572,4465,1867,933,2796,369152,373350,324562
"4540",299.16458,3.779,10164,0,0,1450,3464,1402,129427,124976,126535
"4541",299.16473,5.57,7898,8794,14325,19047,4938,21443,652603,687667,613793
"4542",299.18378,5.915,234738,194400,226271,209905,220131,197422,174628,206870,245839
"4543",299.20093,5.966,0,2664,0,0,0,0,194001,244069,230494
"4544",299.22134,2.893,1284650,214390,232189,31850,31735,23728,71259,63479,71711
"4545",299.23431,5.09,44346,40339,38841,42068,41098,42880,52228,50845,52783
"4546",299.23431,3.856,159867,0,0,0,0,0,0,2409,2851
"4547",299.30606,6.133,88939,114599,218353,56701,97890,147125,133280,127386,137408
"4548",299.7132,3.155,479156,64856,73299,0,0,0,13685,7129,3607
"4549",299.90747,0.418,28281,16617,24214,15023,23647,15144,69344,99025,85978
"4550",299.91254,11.776,186104,217764,183677,147704,148780,197753,140204,177682,129545
"4551",299.91299,11.969,404663,813843,289245,393834,604321,523545,210153,1024936,594653
"4552",299.98395,0.492,0,0,0,0,0,0,202822,261650,211400
"4553",300.04288,1.819,0,0,0,0,0,0,101566,118104,117829
"4554",300.10568,0.816,0,0,0,1670,0,0,101179,114272,123084
"4555",300.1058,0.933,0,0,0,0,0,0,821124,951792,763808
"4556",300.10623,0.593,0,0,0,0,0,0,206778,259850,225525
"4557",300.18195,2.468,165201,7951,11644,2732,1817,4405,6552,5800,6251
"4558",300.20203,2.01,1781497,1175875,1881865,1940082,1529881,1585161,1285417,1607090,1470989
"4559",300.20209,11.65,1848064,1780248,1782709,1575115,1764394,1730750,2030333,2079251,1982252
"4560",300.20258,2.125,3160679,2573014,2371898,2084224,2434151,2446549,2771048,2866727,2799670
"4561",300.20486,3.413,367596,170060,108988,30813,81784,76552,70091,94365,108521
"4562",300.21796,4.569,270634,9157,12289,13563,8184,10895,24638,32054,35954
"4563",300.21802,5.268,338874,20800,8543,8803,11369,11188,5182,9043,8658
"4564",300.21808,4.623,241259,19966,18907,7308,11359,4841,19647,15048,23814
"4565",300.21808,4.786,331080,29299,24269,5260,15805,20075,55947,62908,74898
"4566",300.21823,5.18,481443,35289,35059,21902,12704,14611,9864,12901,16383
"4567",300.23087,8.512,155135,23662,4434,0,0,0,2876,3643,1584
"4568",300.25427,6.413,938568,133734,201187,25917,37908,18106,18886,18023,19774
"4569",300.29007,7.528,173202,55997,45438,16938,6587,8654,25872,19403,35758
"4570",300.29022,9.028,508160,549526,404277,356308,410669,421199,775162,759842,701857
"4571",300.29059,7.768,1033857,101214,111057,10709,14003,8288,35872,56867,18767
"4572",300.29077,7.859,882254,95054,88406,7565,6330,4967,12521,31738,11462
"4573",300.87836,11.658,1868240,2085895,2283954,1745440,1867493,1808522,1725951,1824392,2026984
"4574",300.9057,0.457,212574,159810,196000,125296,185397,187627,95189,124946,111531
"4575",300.91586,11.657,1556978,1780400,1833810,1779748,1716004,1654829,1726543,1557295,1747714
"4576",300.92151,11.82,1523990,393463,631438,1594268,751475,1001465,1303787,1195789,1040966
"4577",300.96228,11.661,566339,608846,630339,594748,451466,538704,526673,649854,598224
"4578",300.96851,0.504,0,0,0,0,0,0,51013,71003,2410
"4579",300.99246,8.319,158053,134604,183402,131875,162523,179435,176956,186650,150868
"4580",301.03442,2.168,0,0,0,0,0,0,861774,887568,861227
"4581",301.0347,2.958,0,0,0,0,0,0,1048519,1033634,991565
"4582",301.03476,3.093,0,0,0,0,0,0,95437,111870,98232
"4583",301.08969,0.88,0,0,0,0,0,0,260841,294665,279482
"4584",301.11392,0.525,0,0,0,0,0,0,219116,208253,168599
"4585",301.11877,3.986,0,0,1163,0,0,1273,1215609,1257837,1091564
"4586",301.11905,3.637,0,0,0,0,0,1136,47477,48226,39467
"4587",301.1261,1.829,0,0,0,0,0,0,510883,450858,429663
"4588",301.12631,1.685,0,0,0,0,0,0,365988,359511,339390
"4589",301.14194,8.325,3340750,3653883,3649459,3178778,3168050,3326419,3235145,3253084,3545816
"4590",301.2121,10.185,775609,607099,689126,666950,653855,661082,708746,780747,726308
"4591",301.21744,11.406,1233,1085,0,1303,1630,3133,88694,44097,52282
"4592",301.24954,3.787,122380,12475,12361,1232,1164,0,2405,0,0
"4593",301.28537,5.437,9297209,8631352,9208364,9115733,8897648,9150897,9965999,10097041,10845100
"4594",301.28561,7.122,508355,79768,95960,37052,37690,27792,98356,48667,64307
"4595",301.28574,5.996,69811,229762,99439,197538,77744,72988,145285,209040,174257
"4596",301.28577,6.12,588426,158670,89370,72655,80551,169333,81178,92159,161510
"4597",301.2858,7.036,649245,98070,61628,112938,99266,75761,39226,38949,61624
"4598",301.28583,6.33,1002087,190264,225734,51735,74230,33500,121644,134050,73817
"4599",301.96307,0.51,0,1853,4439,3754,3177,0,135628,102693,90033
"4600",302.10297,3.639,0,0,0,0,0,0,45991,44362,41987
"4601",302.12064,0.591,0,0,0,0,0,0,606167,576678,704983
"4602",302.12131,0.81,0,0,0,0,0,0,374058,410427,402704
"4603",302.12411,2.398,59967,0,0,0,0,0,130350,142021,134326
"4604",302.12436,2.003,0,0,0,0,0,0,182193,187731,170447
"4605",302.19647,4.402,88680,48573,36815,91855,26899,30801,121579,154302,126371
"4606",302.1965,3.801,126932,146015,90249,115058,105644,158428,132355,148171,444385
"4607",302.19666,3.735,234141,141299,311239,274102,287440,276245,337514,297750,398606
"4608",302.19705,2.627,1496,4277,2269,4009,1522,2787,97420,90709,86810
"4609",302.19708,1.675,991144,317918,330941,1580,4971,2063,14410,10696,13448
"4610",302.1973,4.255,929716,85415,63685,38135,17585,15382,75856,69278,83494
"4611",302.233,7.041,1780031,251347,265341,260108,256753,1714800,551267,1249604,2411944
"4612",302.23328,7.224,1652547,1492110,1667001,1571196,1514392,2675900,2504888,2920268,2416321
"4613",302.23358,4.38,312139,6094,21212,9908,1292,1308,12500,7251,5714
"4614",302.30563,6.142,726410,659838,646110,646390,630380,675236,770139,809781,802109
"4615",302.30621,6.224,1015707,947758,1094031,987795,1176507,874781,1029033,1060807,1153421
"4616",302.56561,3.763,780508,227399,272261,0,0,0,14026,16822,12703
"4617",302.90009,3.763,363871,139416,132830,0,0,0,7191,3501,3293
"4618",302.92194,11.697,330113,250855,307430,358965,171814,53161,127581,155966,292594
"4619",302.92593,0.507,2053,37925,60815,52637,85978,64233,105792,164219,63000
"4620",302.93567,0.677,1858,0,3715,2864,2212,3420,43499,60207,49520
"4621",303.04974,2.958,0,0,0,0,0,0,2395547,2397996,2318948
"4622",303.05008,2.168,0,0,0,0,0,0,1447866,1486447,1554567
"4623",303.0502,3.091,0,0,0,0,0,0,358091,363941,357878
"4624",303.08447,1.202,0,0,0,0,0,0,1330396,1411061,1309928
"4625",303.08456,1.419,0,0,0,0,0,0,849372,901781,746738
"4626",303.08575,0.593,0,0,0,0,0,0,163246,178960,124047
"4627",303.09561,0.478,0,0,0,0,0,0,240547,147856,209113
"4628",303.10519,0.82,0,0,0,0,0,0,447584,469941,407118
"4629",303.10544,1.651,0,0,0,0,0,0,135644,130718,105613
"4630",303.11102,2.048,0,0,0,0,0,0,155967,157274,169494
"4631",303.13437,4.166,14331,24429,16088,18775,13820,32062,253761,247519,224886
"4632",303.14188,2.961,1682489,1785992,1702613,1733725,1725413,1723706,1939209,2049652,2064736
"4633",303.15707,4.832,1647,3285,2162,1892,3088,1919,68014,72523,66224
"4634",303.15762,5.217,9797,13741,20088,14849,7267,11270,26915,23781,34623
"4635",303.18054,5.32,44572,39065,38708,38042,39041,48672,45425,44458,42034
"4636",303.21759,8.894,57013,64163,55591,63430,58428,62922,69417,68942,60938
"4637",303.23267,8.761,19233,13315,24597,7245,2346,5229,236363,104546,156107
"4638",303.23422,3.759,140860,11812,40211,0,0,1296,6661,0,0
"4639",303.26501,3.374,46215,48414,38407,48176,40177,47400,47219,39549,41993
"4640",303.28979,10.036,146958,150231,157857,130888,141947,150380,123887,131842,189735
"4641",303.88345,0.4,302449,169472,365193,242679,490776,357141,389168,510186,188278
"4642",303.88358,0.789,868396,896519,790888,1006697,784704,829848,412950,482731,595109
"4643",303.88412,12.627,797139,708238,1270848,857272,1235352,432420,446993,736668,766150
"4644",303.88425,12.198,1300190,1498475,2119516,3132974,3029578,2605918,999446,2536421,1425367
"4645",303.8847,0.583,190715,274052,212426,209180,154783,209039,0,0,0
"4646",303.89456,0.519,347531,377981,580992,343754,537555,370112,48613,28794,15791
"4647",303.90472,11.813,212659,188898,158555,147919,113772,151406,191090,84631,159438
"4648",303.94873,0.537,25769,48590,106312,96838,171184,121929,16346,0,0
"4649",304.01364,1.819,0,0,0,0,0,0,97977,133315,81766
"4650",304.07922,2.858,0,0,0,0,0,0,25537,25455,24810
"4651",304.07971,0.805,0,0,0,0,0,0,105388,106090,91586
"4652",304.09949,0.531,0,0,0,0,0,0,520206,544610,528541
"4653",304.12653,5.623,23668,20469,22535,27202,24459,26330,34706,26814,21872
"4654",304.13379,6.179,57659,58203,60223,61688,60165,57337,68445,78593,66813
"4655",304.1503,0.523,0,0,0,0,0,0,1927031,2223573,2245451
"4656",304.15616,2.398,0,0,0,0,0,0,17932,39412,21009
"4657",304.21191,2.182,215088,173464,167871,121919,84508,239287,216704,74836,343363
"4658",304.21222,4.857,23410,63752,50828,48333,54434,50004,64191,109594,39860
"4659",304.21237,2.695,174474,152969,176075,167173,178008,156263,171553,161270,149753
"4660",304.22528,7.368,970094,38965,33624,0,0,0,0,0,0
"4661",304.22546,7.159,1565145,102902,90236,0,0,0,0,0,0
"4662",304.22552,7.024,1155236,47029,34096,0,0,0,0,0,0
"4663",304.24921,4.418,132977,2679,2315,1254,35977,42637,43137,38645,40736
"4664",304.26202,9.625,439077,70263,60946,0,0,0,2514,2803,3029
"4665",304.28549,5.724,16434701,512446,581695,131555,132147,136847,209392,208182,180810
"4666",304.28552,5.823,23524308,640501,779997,172381,183682,190281,139758,287587,297533
"4667",304.28555,5.628,9761216,305064,337260,69947,65083,69107,97040,90665,79298
"4668",304.28555,5.905,13718304,306019,371151,70301,55674,34677,113016,136099,115095
"4669",304.29953,11.626,154926,216370,139146,205430,174752,375513,191837,295435,172249
"4670",304.30026,6.651,1441866,1694735,1604911,1546708,1514875,1581759,1880313,1758132,1637694
"4671",304.30038,6.847,2325227,2228436,2273868,2393517,2500823,2432563,2452085,2216976,2572649
"4672",304.69644,3.103,62061,59958,53380,50763,51184,48137,47286,63588,61808
"4673",304.8942,0.05,115173,182613,385962,368756,194247,302878,326020,332106,283114
"4674",304.89532,0.471,1653847,1476233,1688029,1317474,1475161,1369692,2380045,2522503,2376558
"4675",304.89542,11.646,2212570,2260614,2388133,1960001,1952808,2146994,2375041,2370939,2499269
"4676",304.89575,4.791,115971,161933,132839,89507,151468,136500,91196,129160,178913
"4677",304.89679,3.487,98674,167245,131200,98449,133781,143893,59372,52280,126234
"4678",304.9325,0.538,262732,509394,863924,816129,1292746,923132,83278,95637,52157
"4679",304.96957,0.418,0,0,0,0,0,0,19782,45386,53142
"4680",304.99603,1.38,0,0,0,0,0,0,269020,292474,277786
"4681",305.02155,1.819,0,0,0,0,0,0,225121,254822,235074
"4682",305.03064,0.523,0,0,0,0,0,0,127729,126273,119322
"4683",305.09991,3.788,0,0,1811,2253,0,0,76498,56671,35927
"4684",305.10004,3.712,0,0,1811,2253,0,1642,141024,110458,44673
"4685",305.10071,1.37,0,0,0,0,0,0,111627,98361,83765
"4686",305.12076,0.816,0,0,0,0,0,0,3525981,3716268,3575879
"4687",305.12106,0.591,0,0,0,0,0,0,737109,906833,888551
"4688",305.15048,3.254,2075,6088,1357,1083,0,0,106100,118008,112119
"4689",305.15698,11.641,282925,622249,509088,514404,486461,435279,666028,670812,517406
"4690",305.20917,6.197,744620,1033788,1416709,1047249,1282545,1177463,899013,1555939,1714998
"4691",305.2092,7.472,125963,351922,447695,354787,384070,383046,378892,310662,658835
"4692",305.20926,6.348,515057,386131,544088,361850,371576,403627,715829,549446,679294
"4693",305.21005,5.582,97702,90581,103508,99161,119750,106095,126278,67075,135639
"4694",305.21078,6.879,17228,71188,34839,125084,62370,42447,223614,236209,228788
"4695",305.21118,6.979,44913,93739,99242,45397,74206,59210,274668,321149,196289
"4696",305.21603,8.271,241095,56060,45447,91071,42567,37963,147931,157465,128348
"4697",305.26947,8.451,2830632,1514722,1420337,1317798,1324718,1399112,1526717,1515819,1508579
"4698",305.90002,11.856,2810920,5162633,2748465,3711776,2511343,2900437,2642478,2909862,4369004
